user_id,recommended_items
534205,2642008 1028732 398217 318002 1427369 
534298,1850794 1695664 160181 2218230 2539405 
534712,1244196 657183 1679143 468120 784737 
534910,2778525 1244196 1386412 657183 2791339 
535022,117372 169068 714060 1809836 1576126 
535062,657183 1162250 2791339 2106311 830073 
535242,2616493 2598896 2168309 1597482 551635 
535325,2778525 1244196 1386412 657183 2791339 
535452,1244196 2650926 657183 1386412 1443706 
535958,2778525 1244196 1386412 657183 2791339 
536379,2425730 1214070 342352 2337466 1941342 
536556,331650 1392393 56993 224414 1875829 
536855,657183 536047 1386412 1162250 343377 
537284,1876513 1449030 868249 246189 1466164 
537420,1244196 1386412 657183 2791339 1679143 
537633,258239 2018238 2368925 1652470 1570385 
538430,777060 842058 583645 1146959 206800 
539090,955572 986950 162125 2590469 1907046 
539165,1165869 132377 2791339 1930472 354268 
540178,2778525 1244196 1386412 657183 2791339 
540840,2778525 1244196 1386412 657183 2791339 
540872,1728166 1226034 1794685 1585675 1301316 
541100,1159716 1240500 2188013 145633 1529089 
541706,2778525 1244196 1386412 657183 2791339 
541771,287676 1957228 1040073 1195890 677109 
541883,2171176 2608328 1060866 677711 2571244 
542234,1695664 1636910 2712481 1244196 625711 
542547,2269877 1847855 1829050 124474 850151 
542592,1310822 2060964 173221 1768401 120131 
542771,657183 1386412 1162250 2791339 2002097 
543084,1244196 1679143 657183 468120 2796479 
543224,2093622 2109683 568062 1831341 2388635 
543798,1398109 2659059 1442073 166946 1042196 
543910,1080406 2666340 2521990 535530 533554 
544131,2063265 2083095 932431 1893931 968002 
544730,1443706 657183 2778525 1069281 266412 
544744,2260494 2369856 2705759 1982972 1579645 
544810,777911 1113937 2236672 459142 1219190 
544963,2491223 1672383 2224825 2309131 226371 
545078,2596395 422508 402744 2491016 1438721 
545183,998626 381226 208937 2134083 2460574 
545308,1240745 833973 1292698 1720782 2304303 
545315,657183 2791339 2002097 536047 278589 
545436,536047 2791339 2002097 1092821 657183 
546108,2139191 2409457 1211391 1802297 229900 
546889,2411858 2438123 2177654 2752168 632945 
547115,2778525 1244196 1386412 657183 2791339 
547518,1770875 2664120 1618907 964898 1061262 
547650,1162250 343377 784737 1244196 1386412 
547890,1586072 158526 2417467 2057312 1292787 
548288,1576126 2699192 2439867 1184328 1277364 
549196,2778525 1244196 1386412 657183 2791339 
549378,2778525 1244196 1386412 657183 2791339 
549893,2778525 1244196 1386412 657183 2791339 
549929,684753 674588 2428314 2586787 2614851 
550045,1092821 536047 657183 2002097 2791339 
550211,2447333 1100978 374517 1422861 1885121 
550317,2213987 2734492 16356 2360545 2719729 
550432,2152422 278589 1223136 2132793 1353323 
550912,2031981 267654 2569996 1440774 2831662 
551058,1142291 2387472 2123089 436501 379121 
551081,2630733 1912309 2092767 278589 2802146 
551553,2778525 1244196 1386412 657183 2791339 
551558,2239743 2200859 1602405 2178500 228623 
551685,2024094 592140 2506235 1392400 1488958 
551817,2362924 1654076 2506235 221840 2024094 
552117,2778525 1244196 1386412 657183 2791339 
552518,291669 1835742 638712 1016837 2086041 
552977,2506235 711679 134458 2362924 266412 
554066,2742570 683831 383573 342352 2337466 
554293,2202730 658316 255730 1070735 2485080 
554342,876529 1822084 141176 2601925 2031674 
554558,338236 1679770 2614851 1444225 503091 
554802,278589 667676 2141505 1254141 2321778 
554900,636889 1079601 1502840 1677080 911450 
554985,1782056 1369193 1187687 1368635 684130 
555497,1155556 50457 1794685 636023 2002097 
556227,1566231 2663455 2030128 767198 2163175 
556531,1443706 78655 1244196 1031373 2625619 
556768,2778525 1244196 1386412 657183 2791339 
557075,657183 536047 784737 2791339 343377 
557309,1244196 657183 784737 1386412 1443706 
558390,2636095 984443 2491016 621322 2435701 
558568,1244196 1679143 657183 468120 1953846 
558952,2002097 2635038 1080406 2666340 1775397 
558995,2778525 1244196 1386412 657183 2791339 
559275,1244196 1140869 79531 1113937 2778525 
559879,799322 2305682 902049 490987 1581853 
560206,794365 1092821 2222699 2397044 1386412 
560934,2711364 2335656 2778074 586165 1361161 
561107,2002097 2815331 878413 1450555 1177446 
561165,1155556 2315271 721214 310141 43306 
561251,2429857 2549564 1145435 1706955 1310213 
561280,1062183 1260844 2374214 347961 2214379 
562414,1244196 79531 47583 2778525 460717 
562774,1101023 2586734 2417124 552320 1569008 
562963,2778525 1244196 1386412 657183 2791339 
563169,2778525 1244196 1386412 657183 2791339 
563288,142652 1086695 2008055 1215656 957555 
563632,942797 522348 1955334 1101023 944834 
563930,964435 1695664 1890624 2629501 1697009 
563973,726040 1184328 1598117 1052855 2267855 
564027,1244196 2031981 2466095 1443706 657183 
564066,2592733 986396 2446758 2636920 1244196 
564868,2796479 1679143 2459081 468120 2420135 
564872,1092821 509481 3236 1919899 1334449 
565026,1732368 2380370 2562119 555520 757374 
565027,1244196 657183 784737 1386412 1443706 
565264,2450180 2209141 1037951 1415725 79531 
565367,2095527 1895358 214637 1814684 2063865 
565609,2778525 1244196 1386412 657183 2791339 
565776,1244196 1162250 1386412 2024094 784737 
565967,2348573 122140 964435 2436828 1042196 
565985,1244196 657183 2778525 266412 1386412 
566830,1697357 14959 462518 919211 744792 
567063,1934828 2239950 561166 807138 571298 
567503,1277973 2348573 2446758 1820087 172858 
567913,657183 1443706 266412 468120 1069281 
568079,1732529 925176 2514346 2640072 2803357 
568114,2043929 2250299 2396028 117513 1212042 
568221,1140869 2041656 2704123 278589 1183228 
568687,2302683 234084 632560 412188 1573914 
568975,1317915 1290875 1619659 2027489 2658626 
569155,1777889 2196917 1419906 1615674 697552 
569737,338012 1390420 551019 1151891 1218572 
569812,1244196 2031981 2778525 657183 1443706 
569844,2778525 1244196 1386412 657183 2791339 
569966,1041709 1423795 1420694 1959097 1774879 
569995,2590469 1447547 920520 2391945 2115187 
570248,983679 837964 1276372 327593 2109683 
571703,1162250 2791339 343377 1092821 784737 
572101,2251758 2446758 1277973 2463127 457843 
572248,2778525 1244196 1386412 657183 2791339 
572354,907469 2578113 2204005 259359 2218097 
572568,2778525 1244196 1386412 657183 2791339 
572790,2031981 1244196 2466095 1053542 410414 
572801,27369 631842 1417876 596991 114838 
572820,1084672 518163 107246 1265969 763397 
572924,1876513 310141 216920 1155556 2527425 
573272,1447968 1538496 1349908 1241389 2383380 
573483,2514346 1286433 2324846 2800708 1855766 
573757,2778525 1244196 1386412 657183 2791339 
573759,2599041 2687002 1038472 2810254 238121 
574289,1682925 1659731 1359640 289491 293796 
574484,1679143 468120 2459081 2420135 1317513 
574485,1244196 784737 657183 1386412 1162250 
574693,2778525 1244196 1386412 657183 2791339 
574948,862896 1008852 579292 1043171 2538357 
575020,2192086 2380390 1681695 94845 479626 
575269,1386412 2002097 2791339 1738370 536047 
575337,300450 2051717 697676 2635038 779190 
575387,584187 1799849 326751 2701580 2077469 
575456,288342 1294034 1130730 3236 2573097 
576097,2213987 612412 632512 2683609 1644077 
576155,2824297 1242892 79085 1607107 996912 
576172,109031 331650 1668298 2251554 2441105 
576221,2778525 1244196 1386412 657183 2791339 
576373,1478894 306921 354268 1695664 555520 
577513,1092821 536047 657183 2791339 2002097 
578789,161113 516103 1562904 2275215 515614 
578971,561166 1034359 1301191 1723787 1850618 
580061,1695664 2296112 1686060 1884665 2025105 
580567,1911328 1728147 812479 1529170 771776 
580855,1982706 2514346 2391422 610683 2630113 
581569,2285678 1912149 794677 1682941 2473795 
581729,1053542 1244196 823512 79531 2310939 
581823,241364 1456407 358945 2380370 1970667 
582004,1604641 1694302 2421624 825982 2835086 
582286,1291278 436574 196678 1571702 1201341 
582656,2388846 808239 1620706 1174979 2358773 
582769,562914 2360545 788342 2462072 385493 
583177,203144 713745 1756832 800868 792226 
583683,1920047 494063 553479 101005 468120 
583720,1053542 823512 1244196 2310939 79531 
583856,657183 1162250 2791339 2106311 784737 
583966,300450 278589 158526 695110 1539160 
585367,1972218 2205419 1314843 2114294 2280960 
585839,1225606 2511769 534046 1255336 1325316 
586226,2153144 1467911 828659 2174906 833973 
586279,799322 2778525 2305682 902049 659662 
586515,568549 1287089 2712821 2062886 1876513 
586665,2141505 1254141 1747156 2321778 2052569 
586793,2638669 2260494 2578299 2249010 1947697 
586837,381226 1506186 1490957 915680 1031373 
587000,26945 1092821 657183 667505 2508149 
587039,265522 186124 1330328 2088166 965978 
587599,533554 2774545 2062173 1876513 2699781 
588006,2201027 802446 927707 1878098 2617752 
588111,278589 1648491 1619659 213839 794365 
588353,457843 2770160 2251758 1407200 2348573 
588618,2778525 1244196 1386412 657183 2791339 
588832,248668 1349223 2710791 1216519 2768255 
588927,1149263 657183 2147047 823512 2532334 
589046,57460 285749 2299892 2087076 2514951 
589162,472040 1096406 2806026 1348314 1597555 
589499,906209 1090310 468120 117372 2639071 
589604,1885639 41913 2029895 64989 2296135 
590311,2778525 1244196 1386412 657183 2791339 
590418,2219714 1120388 2833960 1174561 310544 
590606,2778525 1244196 1386412 657183 2791339 
591219,436974 1569008 1057404 1888821 1101023 
591372,546243 69520 268652 1755502 732576 
591605,436574 2786340 913683 2054067 2780989 
592254,690711 908871 2442591 1986324 2667988 
592365,1092821 278589 2426227 2396676 310653 
592493,1679143 2420135 1953846 1244196 2459081 
593201,673167 1077312 1034574 622845 2200718 
593393,2313052 2389610 1151791 1801186 493348 
593478,846416 1712024 2756654 1049641 1550605 
593503,2778525 1244196 1386412 657183 2791339 
594300,2820371 203451 2040381 1262099 2578397 
594365,2077469 1659731 1359640 1845668 91611 
594752,2778525 1244196 1386412 657183 2791339 
594974,1386412 536047 1092821 784737 2002097 
595057,2778525 1244196 1386412 657183 2791339 
595116,542825 1041709 625475 2313980 1550821 
595781,2778525 1244196 1386412 657183 2791339 
596011,2791339 1386412 2138292 1920047 354268 
596056,1244196 1053542 823512 79531 657183 
596362,784737 1984327 536047 794156 1244196 
596638,1447547 2391945 2164559 2686239 2312162 
596785,2157347 69520 546243 1876513 1794685 
597121,2778525 1244196 1386412 657183 2791339 
597200,2778525 1244196 1386412 657183 2791339 
597875,657183 1273817 2280960 1244787 343377 
598064,1244196 657183 266412 1386412 1162250 
598811,2470649 636889 657183 1119926 2791339 
598856,2701950 2101845 2141505 1254141 2321778 
599021,1030279 884703 1734097 2619522 2498233 
599461,571298 1934828 2163623 2239950 932994 
599587,43306 777285 307099 2719729 1237467 
599698,2704121 2622157 260770 2760713 1262298 
599764,213839 660938 2042983 1981831 2288244 
599782,2778525 1244196 1140869 1477734 657183 
599960,2152422 1177446 1733080 1751819 1686 
600014,1686060 609124 2025105 2502244 1545757 
600882,2778525 1244196 1386412 657183 2791339 
600938,2365168 1993977 1834688 2798659 2040236 
601272,1244196 1053542 1074013 536047 1386412 
601372,207240 1294034 1422576 765822 1630881 
601603,628817 2277810 103979 1754395 1898571 
601666,2482673 2045755 40862 200351 278589 
602319,660035 768546 1968833 529172 2337857 
602706,2791278 417842 1738837 1481382 1493723 
602933,952102 1594683 2362924 2252871 1251864 
603001,2002097 657183 1386412 536047 1092821 
603199,2791339 1386412 2002097 931519 657183 
603209,473820 248669 101403 1810185 2733889 
603225,2720354 2198329 1434957 207240 2335104 
603239,1244196 2086041 1728166 1216431 2415538 
603302,2024094 794156 984114 2648928 592140 
603420,1244196 1140869 628588 1511192 938898 
603974,1875834 2420264 1928254 1749270 2387472 
604023,2285678 1912149 794677 709825 833571 
604035,2734248 2285704 2401290 1609068 363718 
604607,278589 2711047 1623512 1192101 34370 
605129,1913692 1348314 2117630 2806026 839886 
605226,2581013 1975912 2020576 2730788 91611 
605420,1663942 2218230 1443706 1240596 266412 
605439,121026 899111 2622157 364185 1336023 
605777,1834691 2617587 218340 1958648 1537888 
606119,2183922 1120107 1218572 2140236 551019 
606385,213839 2288244 1516995 1586072 579230 
606609,657183 536047 1386412 1162250 343377 
606644,2778525 1244196 1386412 657183 2791339 
606738,278589 1140869 1244196 228445 794156 
606934,1541246 2603642 139987 2128832 2405338 
607467,2778525 1244196 1386412 657183 2791339 
607992,1984327 657183 266412 2791339 650831 
608262,810121 1876513 1825202 2088166 1536575 
608527,249869 1848896 2032117 2538002 2419090 
608541,2502857 520869 143377 805382 33540 
608813,102981 158526 2181051 472596 2279821 
608861,1165869 1392852 1646335 2115677 839835 
609025,1876970 895538 2132793 797859 441864 
609558,1244196 1386412 2791339 657183 2327186 
609659,1787441 2765172 494929 1124313 2489959 
610346,612155 1830993 1540118 2324189 931519 
610609,2778525 1244196 1386412 657183 2791339 
611257,1149263 2761091 2821618 1611974 1943746 
611279,775484 449441 2086041 81564 107638 
611900,788342 1518374 2710063 499178 2676408 
611908,2002097 844416 2559475 2791339 1150956 
612282,2778525 1244196 1386412 657183 2791339 
612457,550854 145191 1538515 1877578 718502 
612605,1310822 173221 811251 1148774 286472 
612777,1244196 657183 1140869 784737 2778525 
612881,515119 2420135 1478894 1972717 836451 
612890,2778525 1244196 1386412 657183 2791339 
612983,657183 1386412 2778525 1443706 468120 
613204,1758459 2025255 587544 2659698 792302 
613430,1976901 1059319 1973486 166333 415108 
613477,981752 818206 146239 729842 2096295 
614474,604795 2164559 1447547 2312162 920520 
614494,291669 2086041 526154 1450555 2546303 
615225,1244196 657183 1162250 2791339 784737 
615354,2778525 1244196 1386412 657183 2791339 
615396,2164654 1876143 1646403 1033588 1338516 
615456,640804 2469913 297118 2715811 1663821 
615471,1173526 701000 243727 261467 2494962 
615930,1519543 2635038 779190 657183 2712481 
616027,2778525 1244196 1386412 657183 2791339 
616272,2435097 2522661 212089 2182037 1985789 
616445,2778525 1244196 1386412 657183 2791339 
617294,1696122 1083742 1150284 352966 1816581 
617673,2778525 1244196 1386412 657183 2791339 
619045,1092821 1386412 536047 2791339 784737 
619072,700812 2606173 1445360 1955065 1604761 
619445,2360545 1950008 2543737 2774804 2282641 
619844,2002097 1244196 1604145 830073 460717 
620678,1092821 536047 657183 2791339 2002097 
620852,2778525 1244196 1386412 657183 2791339 
621115,1730037 2310379 1168755 1315172 542825 
621393,1386412 2165626 2791339 2049946 1695664 
621541,2173112 1108512 1287265 74253 776006 
621574,1244196 468120 2420135 2459081 657183 
622076,1452909 92714 669038 1773803 1557822 
622156,1533382 1829314 1198305 1910830 924316 
622176,854455 715272 1373048 307095 2659130 
622451,615688 1440774 2422536 1830993 972388 
622479,577648 648824 2426634 2694769 2085163 
622970,657183 1443706 2778525 1069281 784737 
623334,505157 2603642 743018 479595 1695664 
623569,1788462 65610 4872 980988 1425832 
623936,2251758 973448 1432568 1074013 2770160 
624149,1838816 484405 1571702 618254 1520085 
624206,35677 651660 1528785 1310822 2060964 
624531,618948 2640234 1790154 578455 640794 
624725,2027489 1619659 317172 1317915 31373 
624804,34370 2359176 1623512 1741013 472594 
625720,1181812 1652990 110421 577095 298990 
626603,657183 1244196 1162250 1386412 266412 
627103,1239082 1794685 1623663 1834588 810121 
627112,1386412 2002097 2791339 657183 536047 
627287,1928254 1140869 278589 1386412 472040 
627298,1487222 1817202 731325 1163816 1188585 
627932,472040 1386412 319530 1972717 190790 
628443,1490958 1465161 2608328 240873 286429 
629778,1244196 2778525 784737 2235265 1907046 
630033,2825431 1241563 2758322 1819190 510710 
630836,1776330 657183 343377 1244196 1162250 
631115,243727 701000 2431753 2153142 2650926 
631671,1985056 468803 2517630 246750 2714359 
631708,2303808 2778525 1007900 2548274 132221 
632200,2770468 79531 2620827 1320005 1906071 
632284,2778525 2002097 536047 823512 1053542 
632803,2025105 346781 1245440 1170721 363718 
632829,1576126 667505 2030128 1288246 753617 
